AuthorID,Average_Sentiment_Score
8.58477e+16,0.16118333333333332
1.05063e+17,0.1159125
1.10228e+17,-0.02177037037037037
1.12672e+17,0.08235365853658537
1.27786e+17,0.10206666666666668
1.28411e+17,0.0
1.29895e+17,0.311045
1.30016e+17,0.006600000000000004
1.37437e+17,0.11149225342558679
1.37627e+17,0.1695
1.42146e+17,0.43640000000000007
1.54099e+17,0.22897000000000003
1.54794e+17,0.0
1.55149e+17,0.09352791666666667
1.57465e+17,0.307925
1.61776e+17,0.09500800000000001
1.67365e+17,0.0
1.70232e+17,0.1695
1.74121e+17,0.0
1.83979e+17,0.5591666666666667
1.85804e+17,0.33702499999999996
1.85997e+17,0.0
1.86613e+17,-0.1503285714285714
1.87356e+17,0.4404
1.88869e+17,0.16490253164556964
1.91807e+17,0.31949333333333335
1.93065e+17,0.4404
1.95477e+17,0.0
1.96394e+17,0.7184
1.96702e+17,0.24654034090909088
1.99745e+17,0.11184396995082457
2.01695e+17,0.2114905
2.0364e+17,-0.100475
2.04319e+17,0.0
2.06477e+17,0.228796524141943
2.07094e+17,0.8586
2.07544e+17,0.1851556818181818
2.08426e+17,0.0647937172774869
2.08783e+17,0.7287333333333333
2.11392e+17,0.3844
2.13681e+17,0.693325
2.17315e+17,0.19488
2.18212e+17,0.7287333333333333
2.19785e+17,0.0
2.19908e+17,0.1851556818181818
2.20658e+17,0.0
2.20983e+17,0.6835
2.21404e+17,0.1659948308184785
2.22815e+17,0.25974567901234585
2.24101e+17,0.0
2.24712e+17,0.31146344696969697
2.27174e+17,0.3096
2.27521e+17,0.307925
2.28137e+17,0.04096815873015873
2.3104e+17,0.021100000000000004
2.31169e+17,-0.11246
2.31446e+17,0.7184
2.31657e+17,0.1159125
2.33267e+17,0.23774999999999996
2.33376e+17,0.0
2.34498e+17,-0.1503285714285714
2.3539e+17,0.0
2.35784e+17,0.0019579571759259264
2.36334e+17,0.0
2.36993e+17,0.26589999999999997
2.39632e+17,0.16779666666666668
2.4213e+17,0.45005
2.43586e+17,0.007492592592592592
2.46608e+17,0.0
2.4873e+17,-0.02177037037037037
2.50627e+17,0.21187439480401526
2.5097e+17,0.011238888888888889
2.51879e+17,-0.11246
2.53911e+17,-0.02177037037037037
2.5893e+17,0.1468
2.60225e+17,0.3267666666666667
2.63333e+17,0.307925
2.65106e+17,0.0
2.66839e+17,0.006166666666666667
2.69203e+17,0.0
2.70263e+17,0.24654034090909088
2.70601e+17,0.0
2.70686e+17,0.1851556818181818
2.72601e+17,0.1695
2.72666e+17,0.10860258333333332
2.76487e+17,0.0
2.7778e+17,0.04067676549140391
2.77839e+17,0.08970872148862953
2.7785e+17,-0.010276089717822356
2.77991e+17,0.082275
2.77997e+17,0.07996074526397491
2.78279e+17,0.1695
2.79604e+17,0.054542857142857136
2.79965e+17,0.1159125
2.80267e+17,0.13767776937470003
2.80882e+17,0.0
2.87317e+17,0.0
2.89955e+17,0.07278703074866312
2.90277e+17,0.04502827380952381
2.91255e+17,0.2463953125
2.93649e+17,0.021287500000000004
2.94563e+17,0.0
2.95257e+17,-0.3155
2.95848e+17,0.0
2.97751e+17,-0.025168194444444444
2.98112e+17,-0.05159596501689525
2.98458e+17,0.15788351010101012
2.98614e+17,0.09866842302333682
2.98888e+17,-0.03827333333333333
3.03097e+17,0.6476
3.03515e+17,0.025631538452926345
3.04224e+17,0.16346192374416246
3.04619e+17,0.08808
3.04628e+17,0.19488
3.05063e+17,0.0
3.08172e+17,0.0
3.09727e+17,0.2072
3.10065e+17,-0.045470000000000003
3.12867e+17,0.005718849206349207
3.1357e+17,-0.030561468404091352
3.13978e+17,0.29263666666666666
3.14375e+17,0.04569705049362403
3.16787e+17,0.15411237878787878
3.17769e+17,0.1695625
3.19063e+17,0.08808
3.20512e+17,0.28620312005068105
3.20633e+17,0.0
3.22709e+17,0.0
3.22993e+17,0.1159125
3.23557e+17,0.1539625
3.2477e+17,0.08353835125448028
3.25956e+17,0.06873652597402598
3.26368e+17,0.307925
3.28363e+17,0.0
3.28376e+17,0.1663
3.29558e+17,0.00925
3.29632e+17,0.4382499999999999
3.29998e+17,-0.02177037037037037
3.30008e+17,0.1522243059821318
3.30694e+17,0.06474692307692309
3.31789e+17,0.24876666666666666
3.32678e+17,0.0
3.33034e+17,0.1159125
3.33587e+17,-0.02580955882352941
3.35022e+17,0.1851556818181818
3.36701e+17,0.0
3.37616e+17,0.4972768292682927
3.38288e+17,0.09279367816091956
3.38297e+17,0.06526553595986528
3.38487e+17,0.0
3.38573e+17,0.1695
3.39244e+17,0.0057612686567164225
3.39547e+17,0.20533750000000006
3.40363e+17,0.0
3.41965e+17,0.307925
3.43228e+17,0.1159125
3.46019e+17,0.18019333333333332
3.46132e+17,0.17412637147335427
3.46899e+17,-0.02177037037037037
3.47085e+17,0.0
3.48818e+17,0.12130687622789782
3.49209e+17,0.13721533333333333
3.49365e+17,0.1591
3.49573e+17,0.1159125
3.496e+17,0.24457999999999996
3.52074e+17,0.0
3.55036e+17,0.17412106509042824
3.55807e+17,0.1695625
3.60088e+17,0.0
3.60867e+17,0.10859387755102042
3.6389e+17,0.09519230769230771
3.64477e+17,0.1806
3.6621e+17,0.0
3.67015e+17,0.0185
3.67734e+17,0.038362291666666666
3.67962e+17,0.13813333333333333
